date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
1/1/2015,14:32:29,7655,3.0.2,i686,linux-gnu,doSNOW,1.0.12,US,62
1/1/2015,14:33:08,804218,3.0.2,i686,linux-gnu,timeDate,3011.99,CN,2491
1/1/2015,14:32:55,2680914,3.0.2,x86_64,linux-gnu,corrplot,0.73,CN,2491
1/1/2015,14:32:13,147265,3.1.1,x86_64,linux-gnu,deldir,0.1-7,FR,2577
1/1/2015,14:31:45,407298,3.0.2,i686,linux-gnu,fGarch,3010.82,GB,2551
1/1/2015,14:31:46,8799,3.1.1,x86_64,darwin13.1.0,dendroextras,0.2.1,US,129
1/1/2015,14:31:47,289716,3.1.2,x86_64,mingw32,lubridate,1.3.3,US,129
1/1/2015,14:31:46,11242,3.0.2,i686,linux-gnu,labeling,0.3,US,129
1/1/2015,14:32:14,314885,3.1.2,x86_64,mingw32,matrixStats,0.12.2,US,2532
1/1/2015,14:31:43,3253933,3.1.2,x86_64,mingw32,rugarch,1.3-4,GB,2551
1/1/2015,14:33:23,23190,NA,NA,NA,SUE,1,FR,38
1/1/2015,14:32:24,532204,3.1.2,x86_64,mingw32,MTS,0.32,CN,2584
1/1/2015,14:31:46,11716,3.1.1,x86_64,linux-gnu,DEoptimR,1.0-2,US,129
1/1/2015,14:31:46,1182224,3.0.2,i686,linux-gnu,flexmix,2.3-12,US,129
1/1/2015,14:31:47,819759,3.0.2,i686,linux-gnu,zoo,1.7-11,US,129
1/1/2015,14:31:47,19718,3.1.1,x86_64,linux-gnu,weights,0.8,US,129
1/1/2015,14:32:32,1688136,3.0.2,i686,linux-gnu,rgeos,0.3-8,FR,2577
1/1/2015,14:33:29,805823,3.1.1,x86_64,linux-gnu,ggmcmc,0.6,SN,2585
1/1/2015,14:32:14,2674723,3.0.2,x86_64,linux-gnu,ggplot2,1.0.0,US,2471
1/1/2015,14:32:10,1847305,3.1.1,x86_64,darwin13.1.0,quantreg,5.05,US,2532
1/1/2015,14:33:23,153373,3.1.1,x86_64,linux-gnu,extraTrees,1.0.5,SN,2585
1/1/2015,14:31:46,84840,3.1.1,x86_64,linux-gnu,dichromat,2.0-0,US,129
1/1/2015,14:31:47,29701,3.1.2,x86_64,mingw32,gridExtra,0.9.1,US,129
1/1/2015,14:32:29,3176058,3.1.2,x86_64,mingw32,psych,1.4.8.11,FR,2312
1/1/2015,14:33:20,42530,3.1.2,x86_64,mingw32,ca,0.58,SN,2585
1/1/2015,14:33:22,98496,3.1.2,x86_64,mingw32,digest,0.6.8,SN,2585
1/1/2015,14:31:46,148978,3.1.2,x86_64,mingw32,Formula,1.1-2,US,129
1/1/2015,14:31:46,34110,3.1.1,x86_64,linux-gnu,acepack,1.3-3.3,US,129
1/1/2015,14:31:46,3144037,3.1.1,x86_64,linux-gnu,robustbase,0.92-2,US,129
1/1/2015,14:33:47,77799,3.0.2,x86_64,linux-gnu,FNN,1.1,CN,2567
1/1/2015,14:32:29,23259,3.1.2,x86_64,mingw32,snow,0.3-13,US,62
1/1/2015,14:33:49,14621,NA,NA,NA,clusterRepro,0.5-1.1,FR,1436
1/1/2015,14:33:46,155610,3.1.2,x86_64,mingw32,mvtnorm,1.0-2,CN,2567
1/1/2015,14:33:53,153474,3.1.2,x86_64,mingw32,misc3d,0.8-4,CN,2586
1/1/2015,14:33:44,1581233,3.1.2,x86_64,mingw32,chemometrics,1.3.8,CN,2567
1/1/2015,14:33:47,8452646,3.1.2,x86_64,mingw32,nutshell.audioscrobbler,1,ZA,2571
1/1/2015,14:34:03,15327495,3.1.2,x86_64,mingw32,spatstat,1.40-0,FR,2577
1/1/2015,14:33:59,938798,3.1.2,x86_64,mingw32,RcppArmadillo,0.4.600.0,SN,2585
1/1/2015,14:34:03,6346,3.1.2,x86_64,mingw32,rstudioapi,0.2,SN,2585
1/1/2015,14:33:51,2448835,3.1.2,x86_64,mingw32,rattle,3.4.1,SN,2585
1/1/2015,14:31:46,138534,3.1.2,x86_64,mingw32,diptest,0.75-6,US,129
1/1/2015,14:31:47,33293,3.1.2,x86_64,mingw32,modeest,2.1,US,129
1/1/2015,14:32:13,3545711,3.1.2,x86_64,mingw32,Matrix,1.1-4,US,2532
1/1/2015,14:33:34,116201,3.0.2,x86_64,linux-gnu,maxLik,1.2-4,SN,2585
1/1/2015,14:34:02,31997,NA,NA,NA,knnIndep,2,FR,1427
1/1/2015,14:31:47,331815,3.1.2,x86_64,mingw32,e1071,1.6-4,US,129
1/1/2015,14:34:12,79294,3.1.2,x86_64,mingw32,BCDating,0.9.7,GB,2587
1/1/2015,14:34:20,704548,3.1.2,x86_64,mingw32,ecolMod,1.2.6,GB,2587
1/1/2015,14:34:15,1006712,3.1.2,x86_64,mingw32,diffEq,1.0-1,GB,2587
1/1/2015,14:34:19,3097720,3.1.2,x86_64,mingw32,plot3D,1.0-2,CN,2586
1/1/2015,14:34:17,2094097,3.1.2,x86_64,mingw32,dplR,1.6.1,GB,2587
1/1/2015,14:34:19,100150,3.1.2,x86_64,darwin13.4.0,dupiR,1.2,GB,2587
1/1/2015,14:34:25,23799,3.1.2,x86_64,linux-gnu,lm.beta,1.5-1,GB,2587
1/1/2015,14:34:28,5153993,3.0.2,x86_64,linux-gnu,PBSmapping,2.67.60,FR,2577
1/1/2015,14:34:13,26958,3.1.1,x86_64,darwin13.1.0,countrycode,0.18,GB,2587
1/1/2015,14:34:26,398850,3.0.2,x86_64,linux-gnu,mvngGrAd,0.1.4,GB,2587
1/1/2015,14:34:15,14621,NA,NA,NA,JM,0.8-4,FR,38
1/1/2015,14:34:12,49214,3.1.1,x86_64,linux-gnu,aRxiv,0.5.8,GB,2587
1/1/2015,14:34:13,46642,3.1.2,x86_64,mingw32,CORE,3,GB,2587
1/1/2015,14:34:21,981100,3.1.2,x86_64,mingw32,exams,2.0-1,GB,2587
1/1/2015,14:34:22,156953,3.1.2,x86_64,mingw32,extraTrees,1.0.5,GB,2587
1/1/2015,14:34:25,104945,3.1.2,x86_64,mingw32,metabolomics,0.1.4,GB,2587
1/1/2015,14:34:32,64498,3.0.2,x86_64,linux-gnu,optiRum,0.35,GB,2587
1/1/2015,14:34:38,3348149,3.0.2,x86_64,linux-gnu,rattle,3.4.1,GB,2587
1/1/2015,14:31:46,1605224,3.1.1,x86_64,darwin13.1.0,mclust,4.4,US,129
1/1/2015,14:34:29,152444,3.1.2,x86_64,linux-gnu,digest,0.6.8,KR,2588
1/1/2015,14:34:30,551601,3.1.1,x86_64,linux-gnu,gplots,2.15.0,KR,2588
1/1/2015,14:34:31,1567927,3.1.2,x86_64,mingw32,Hmisc,3.14-6,KR,2588
1/1/2015,14:34:31,456487,3.1.1,x86_64,linux-gnu,quantmod,0.4-3,KR,2588
1/1/2015,14:34:32,27200,3.1.2,x86_64,mingw32,RColorBrewer,1.1-2,KR,2588
1/1/2015,14:34:32,499334,3.1.2,x86_64,mingw32,reshape2,1.4.1,KR,2588
1/1/2015,14:34:33,1329246,3.1.1,x86_64,linux-gnu,shiny,0.10.2.2,KR,2588
1/1/2015,14:34:36,973275,3.1.1,x86_64,linux-gnu,xpose4,4.5.3,KR,2588
1/1/2015,14:34:28,14621,NA,NA,NA,CatDyn,1.0-5,FR,17
1/1/2015,14:31:46,147004,3.1.1,x86_64,linux-gnu,fpc,2.1-9,US,129
1/1/2015,14:34:24,856865,3.1.1,x86_64,linux-gnu,ggmcmc,0.6,GB,2587
1/1/2015,14:34:33,102879,3.0.2,x86_64,linux-gnu,plfm,1.1.2,GB,2587
1/1/2015,14:34:35,225148,3.1.2,x86_64,linux-gnu,QCA,1.1-4,GB,2587
1/1/2015,14:34:23,208187,3.1.1,x86_64,linux-gnu,FeaLect,1.7,GB,2587
1/1/2015,14:34:25,103437,3.1.1,x86_64,linux-gnu,mixture,1.2,GB,2587
1/1/2015,14:34:29,2507993,3.1.2,x86_64,linux-gnu,myTAI,0.0.2,GB,2587
1/1/2015,14:34:03,4897,3.1.2,x86_64,linux-gnu,rfoaas,0.0.5,SN,2585
1/1/2015,14:34:32,3518364,3.0.2,x86_64,linux-gnu,OceanView,1.0.2,GB,2587
1/1/2015,14:34:36,32437,3.1.1,x86_64,linux-gnu,raters,2.0.1,GB,2587
1/1/2015,14:31:46,2170106,3.1.1,x86_64,linux-gnu,Rcpp,0.11.3,US,129
1/1/2015,14:31:46,393753,3.1.1,x86_64,mingw32,plyr,1.8.1,US,129
1/1/2015,14:34:34,2100398,3.1.1,x86_64,mingw32,PReMiuM,3.0.32,GB,2587
1/1/2015,14:34:45,2835543,3.1.1,x86_64,mingw32,stochvol,0.9-1,GB,2587
1/1/2015,14:34:40,13324,3.1.1,x86_64,mingw32,rfoaas,0.0.5,GB,2587
1/1/2015,14:34:41,22363,3.1.1,x86_64,mingw32,rstudioapi,0.2,GB,2587
1/1/2015,14:34:40,89726,3.1.1,x86_64,linux-gnu,rmngb,0.6-1,GB,2587
1/1/2015,14:34:43,305155,3.1.2,x86_64,mingw32,spMC,0.3.6,GB,2587
1/1/2015,14:34:39,1216275,3.1.2,x86_64,mingw32,RcppArmadillo,0.4.600.0,GB,2587
1/1/2015,14:34:46,89151,3.1.2,x86_64,mingw32,tableone,0.6.3,GB,2587
1/1/2015,14:34:48,301863,3.1.2,x86_64,mingw32,usl,1.4.1,GB,2587
1/1/2015,14:34:43,3058142,3.1.1,x86_64,linux-gnu,DMwR,0.4.1,SG,2589
1/1/2015,14:33:05,4566859,3.1.1,x86_64,linux-gnu,survival,2.37-7,FR,2590
1/1/2015,14:34:21,3029833,3.1.1,x86_64,mingw32,Rcpp,0.11.3,HT,2591
1/1/2015,14:34:46,151526,3.1.2,x86_64,mingw32,TBEST,5,GB,2587
1/1/2015,14:34:47,339606,3.1.2,x86_64,mingw32,TBSSurvival,1.2,GB,2587
1/1/2015,14:34:52,39984,3.0.2,x86_64,linux-gnu,dyn,0.2-9,TN,2592
1/1/2015,14:35:09,176636,3.1.2,x86_64,mingw32,randomForest,4.6-10,ES,2593
1/1/2015,14:34:33,10978,3.1.1,x86_64,linux-gnu,ParDNAcopy,2,GB,2587
1/1/2015,14:34:35,144714,3.1.2,x86_64,darwin13.4.0,R4CDISC,0.3,GB,2587
1/1/2015,14:34:41,122757,3.1.1,x86_64,linux-gnu,rneos,0.2-8,GB,2587
1/1/2015,14:34:42,57223,3.1.2,x86_64,mingw32,selectiongain,2.0.40,GB,2587
1/1/2015,14:34:30,27195,3.1.2,x86_64,mingw32,RColorBrewer,1.1-2,FR,2577
1/1/2015,14:35:09,50821,NA,NA,NA,actuar,1.1-8,FR,1455
1/1/2015,14:34:13,36540,3.1.2,x86_64,mingw32,bitops,1.0-6,CN,1817
1/1/2015,14:34:14,122562,3.1.1,x86_64,linux-gnu,gtools,3.4.1,CN,1817
1/1/2015,14:34:18,829107,3.1.1,x86_64,linux-gnu,gdata,2.13.3,CN,1817
1/1/2015,14:34:21,230173,3.1.1,x86_64,linux-gnu,caTools,1.17.1,CN,1817
1/1/2015,14:34:23,551601,3.1.1,x86_64,linux-gnu,gplots,2.15.0,CN,1817
1/1/2015,14:34:31,27199,3.1.0,x86_64,mingw32,RColorBrewer,1.1-2,ES,2593
1/1/2015,14:35:12,69767,3.1.0,x86_64,mingw32,acepack,1.3-3.3,ES,2593
1/1/2015,14:35:13,591472,3.1.0,x86_64,mingw32,haplo.stats,1.6.11,ES,2593
1/1/2015,14:35:22,3029828,3.1.0,x86_64,mingw32,Rcpp,0.11.3,FR,2577
1/1/2015,14:35:07,13038957,3.1.1,x86_64,linux-gnu,rgdal,0.9-1,BD,2560
1/1/2015,14:35:11,8412128,3.0.2,x86_64,linux-gnu,spatstat,1.40-0,SN,2585
1/1/2015,14:35:34,248043,3.1.2,x86_64,mingw32,httr,0.6.1,US,2594
1/1/2015,14:35:31,92057,NA,NA,NA,DeducerText,0.1-2,FR,29
1/1/2015,14:35:19,25210,3.1.2,x86_64,mingw32,rstudioapi,0.2,CN,2569
1/1/2015,14:35:24,927671,3.0.2,x86_64,linux-gnu,jsonlite,0.9.14,CN,2569
1/1/2015,14:35:25,35507,3.1.1,x86_64,linux-gnu,mime,0.2,CN,2569
1/1/2015,14:35:27,123775,3.1.2,x86_64,mingw32,R6,2.0.1,CN,2569
1/1/2015,14:35:37,587767,3.1.1,x86_64,linux-gnu,boot,1.3-13,CN,2569
1/1/2015,14:35:39,285233,3.1.2,x86_64,mingw32,devtools,1.6.1,CN,2569
1/1/2015,14:35:40,152440,3.1.2,x86_64,mingw32,digest,0.6.8,CN,2569
1/1/2015,14:33:13,3330117,3.1.2,x86_64,mingw32,rattle,3.4.1,IN,2397
1/1/2015,14:34:42,1733125,3.1.1,x86_64,linux-gnu,maptools,0.8-30,FR,2577
1/1/2015,14:35:30,1582738,3.1.1,i386,mingw32,XML,3.98-1.1,US,2530
1/1/2015,14:35:45,1377035,3.1.1,i386,mingw32,car,2.0-22,DE,2595
1/1/2015,14:35:43,119841,3.1.2,x86_64,mingw32,swirl,2.2.16,US,2596
1/1/2015,14:35:10,161143,3.1.2,x86_64,mingw32,Formula,1.1-2,ES,2593
1/1/2015,14:35:21,6036853,NA,NA,NA,igraph,0.7.1,JP,1377
1/1/2015,14:35:40,73945,3.1.1,x86_64,linux-gnu,BANFF,0.1,GB,2587
1/1/2015,14:35:40,34616,3.1.1,x86_64,mingw32,BNDataGenerator,1,GB,2587
1/1/2015,14:35:08,3029828,3.1.1,x86_64,mingw32,Rcpp,0.11.3,ES,2593
1/1/2015,14:35:13,122557,3.1.1,x86_64,mingw32,gtools,3.4.1,ES,2593
1/1/2015,14:35:14,223282,3.1.1,x86_64,mingw32,mvtnorm,1.0-2,ES,2593
1/1/2015,14:35:42,30806,3.1.1,x86_64,mingw32,RAMP,1,GB,2587
1/1/2015,14:35:42,47295,3.1.0,x86_64,mingw32,svgViewR,1.0.0,GB,2587
1/1/2015,14:35:41,315900,3.1.1,x86_64,linux-gnu,forestplot,1,GB,2587
1/1/2015,14:35:42,59098,3.1.0,x86_64,darwin10.8.0,MVar.pt,1,GB,2587
1/1/2015,14:35:50,7652,3.1.1,x86_64,linux-gnu,doSNOW,1.0.12,US,145
1/1/2015,14:35:58,2170103,3.0.2,x86_64,linux-gnu,Rcpp,0.11.3,US,145
1/1/2015,14:35:50,360256,3.1.1,x86_64,linux-gnu,foreach,1.4.2,US,145
1/1/2015,14:35:54,30626,3.1.1,x86_64,linux-gnu,DBI,0.3.1,US,145
1/1/2015,14:35:23,2204633,3.1.1,x86_64,linux-gnu,compareGroups,2.0.5,ES,2593
1/1/2015,14:35:13,578450,3.1.1,x86_64,linux-gnu,boot,1.3-13,BE,2597
1/1/2015,14:35:20,136877,3.1.1,x86_64,linux-gnu,HardyWeinberg,1.5.4,ES,2593
1/1/2015,14:35:50,23256,3.1.1,x86_64,linux-gnu,snow,0.3-13,US,145
1/1/2015,14:36:09,7882,3.1.2,x86_64,mingw32,sendmailR,1.2-1,US,145
1/1/2015,14:35:58,393750,3.1.2,x86_64,mingw32,plyr,1.8.1,US,145
1/1/2015,14:36:04,14395,3.1.2,x86_64,mingw32,RJDBC,0.2-5,US,145
1/1/2015,14:35:46,2071606,3.1.2,x86_64,mingw32,maps,2.3-9,FR,2577
1/1/2015,14:35:25,2638869,3.1.1,x86_64,linux-gnu,vegan,2.2-0,BR,2598
1/1/2015,14:35:50,289970,3.1.1,x86_64,linux-gnu,iterators,1.0.7,US,145
1/1/2015,14:35:54,477869,3.1.1,x86_64,linux-gnu,RPostgreSQL,0.4,US,145
1/1/2015,14:36:06,165879,3.1.2,i386,mingw32,RMySQL,0.9-3,US,145
1/1/2015,14:36:00,568032,3.1.1,i386,mingw32,rJava,0.9-6,US,145
1/1/2015,14:36:06,30623,3.1.2,i386,mingw32,DBI,0.3.1,US,145
1/1/2015,14:35:44,870337,3.1.0,x86_64,mingw32,httpuv,1.3.2,CN,2569
1/1/2015,14:35:47,388355,3.1.0,x86_64,mingw32,httr,0.6.0,CN,2569
1/1/2015,14:35:51,36164,3.1.0,x86_64,mingw32,manipulate,1.0.1,CN,2569
1/1/2015,14:35:55,1085041,3.1.1,x86_64,linux-gnu,MASS,7.3-35,CN,2569
1/1/2015,14:35:57,330284,3.1.2,i386,mingw32,matrixStats,0.12.2,CN,2569
1/1/2015,14:36:03,1886552,3.0.2,x86_64,linux-gnu,mgcv,1.8-4,CN,2569
1/1/2015,14:36:11,2130651,3.0.0,i386,mingw32,nlme,3.1-118,CN,2569
1/1/2015,14:35:12,2063043,3.1.2,x86_64,mingw32,latticeExtra,0.6-26,ES,2593
1/1/2015,14:35:16,1567926,3.1.2,x86_64,mingw32,Hmisc,3.14-6,ES,2593
1/1/2015,14:35:19,229508,3.1.2,x86_64,mingw32,epitools,0.5-7,ES,2593
1/1/2015,14:36:04,30622,3.1.1,i386,mingw32,DBI,0.3.1,US,145
1/1/2015,14:36:05,9056,3.0.2,x86_64,linux-gnu,manipulate,1.0.1,SE,1945
1/1/2015,14:36:02,2347294,3.1.1,x86_64,linux-gnu,VIF,1,US,145
1/1/2015,14:35:32,1025191,3.1.1,x86_64,linux-gnu,spam,1.0-1,FR,2577
1/1/2015,14:36:07,11482638,3.1.1,x86_64,linux-gnu,BH,1.55.0-1,FR,2599
1/1/2015,14:36:08,114002,3.1.2,x86_64,mingw32,bibtex,0.4.0,FR,2599
1/1/2015,14:36:09,98360,3.1.2,x86_64,mingw32,ca,0.58,FR,2599
1/1/2015,14:36:10,152440,3.1.1,x86_64,linux-gnu,digest,0.6.8,FR,2599
1/1/2015,14:35:17,382999,3.1.2,x86_64,mingw32,xtable,1.7-4,ES,2593
1/1/2015,14:35:15,1151002,3.1.2,x86_64,mingw32,mice,2.22,ES,2593
1/1/2015,14:35:18,829102,3.0.2,x86_64,linux-gnu,gdata,2.13.3,ES,2593
1/1/2015,14:35:19,778090,3.1.1,x86_64,linux-gnu,SNPassoc,1.9-2,ES,2593
1/1/2015,14:36:00,1150911,3.1.1,x86_64,linux-gnu,plyr,1.8.1,FR,2577
1/1/2015,14:35:52,598480,3.1.1,i386,mingw32,SparseM,1.05,US,145
1/1/2015,14:36:04,568033,3.1.1,x86_64,mingw32,rJava,0.9-6,US,145
1/1/2015,14:36:30,243302,3.1.1,x86_64,mingw32,colorspace,1.2-4,IL,2600
1/1/2015,14:36:01,1377032,3.1.1,x86_64,mingw32,car,2.0-22,FR,2579
1/1/2015,14:36:02,49302,3.1.1,x86_64,mingw32,ellipse,0.3-8,FR,2579
1/1/2015,14:36:02,269808,3.1.1,x86_64,linux-gnu,leaps,2.9,FR,2579
1/1/2015,14:36:06,3450036,3.1.0,x86_64,mingw32,FactoMineR,1.28,FR,2579
1/1/2015,14:35:57,879128,3.1.0,x86_64,mingw32,RCurl,1.95-4.5,US,2530
1/1/2015,14:36:32,84830,3.1.0,x86_64,mingw32,dichromat,2.0-0,IL,2600
1/1/2015,14:36:35,354454,3.1.0,x86_64,mingw32,nloptr,1.0.4,IL,2600
1/1/2015,14:36:15,3058136,NA,NA,NA,DMwR,0.4.1,JP,1760
1/1/2015,14:36:39,20176,3.1.0,x86_64,mingw32,gtable,0.1.2,IL,2600
1/1/2015,14:36:12,27200,3.1.0,x86_64,mingw32,RColorBrewer,1.1-2,CN,2569
1/1/2015,14:36:20,3029833,3.1.1,x86_64,mingw32,Rcpp,0.11.3,CN,2569
1/1/2015,14:36:27,2704439,3.1.1,x86_64,linux-gnu,RCurl,1.95-4.5,CN,2569
1/1/2015,14:36:30,499328,3.1.1,x86_64,linux-gnu,reshape2,1.4.1,CN,2569
1/1/2015,14:36:34,1329246,3.1.1,x86_64,mingw32,shiny,0.10.2.2,CN,2569
1/1/2015,14:36:34,54058,3.1.1,x86_64,mingw32,minqa,1.2.4,IL,2600
1/1/2015,14:36:38,21434,3.1.2,x86_64,mingw32,profileModel,0.5-9,IL,2600
1/1/2015,14:36:33,91536,3.1.2,x86_64,mingw32,munsell,0.4.2,IL,2600
1/1/2015,14:36:32,160675,NA,NA,NA,lattice,0.9-10,FR,29
1/1/2015,14:36:31,12042,3.1.2,x86_64,mingw32,RColorBrewer,1.1-2,IL,2600
1/1/2015,14:36:33,11232,3.1.2,x86_64,darwin14.0.0,labeling,0.3,IL,2600
1/1/2015,14:33:32,248049,3.1.2,x86_64,mingw32,httr,0.6.1,SN,2585
1/1/2015,14:36:36,1232746,3.0.2,x86_64,linux-gnu,RcppEigen,0.3.2.3.0,IL,2600
1/1/2015,14:35:49,152434,3.1.1,x86_64,linux-gnu,digest,0.6.8,US,2601
1/1/2015,14:35:50,36164,3.1.2,x86_64,darwin14.0.0,manipulate,1.0.1,US,2601
1/1/2015,14:35:51,25204,3.1.2,x86_64,mingw32,rstudioapi,0.2,US,2601
1/1/2015,14:35:52,1636594,3.1.2,x86_64,mingw32,quantreg,5.05,US,145
1/1/2015,14:36:11,30623,3.1.2,x86_64,mingw32,DBI,0.3.1,US,145
1/1/2015,14:36:39,40602,3.1.0,x86_64,mingw32,scales,0.2.4,IL,2600
1/1/2015,14:36:41,531269,3.1.0,x86_64,mingw32,proto,0.3-10,IL,2600
1/1/2015,14:36:14,360258,3.1.2,x86_64,darwin10.8.0,foreach,1.4.2,US,145
1/1/2015,14:36:47,25273,3.1.2,x86_64,darwin14.0.0,brglm,0.5-9,IL,2600
1/1/2015,14:36:53,600485,3.1.1,x86_64,linux-gnu,car,2.0-22,IL,2600
1/1/2015,14:36:42,10340,NA,NA,NA,discreteRV,1.1,FR,17
1/1/2015,14:36:46,2900443,3.1.1,i386,mingw32,lme4,1.1-7,IL,2600
1/1/2015,14:35:56,99422,3.1.1,i386,mingw32,rjson,0.2.15,US,145
1/1/2015,14:36:48,9114817,3.1.1,i386,mingw32,nutshell,2,ZA,2571
1/1/2015,14:36:52,2351960,3.1.1,i386,mingw32,ggplot2,1.0.0,IL,2600
1/1/2015,14:36:55,360250,3.1.1,i386,mingw32,foreach,1.4.2,IL,2600
1/1/2015,14:36:14,289972,3.1.1,i386,mingw32,iterators,1.0.7,US,145
1/1/2015,14:36:59,165883,3.1.1,i386,mingw32,RMySQL,0.9-3,US,2568
1/1/2015,14:35:34,9056,3.1.1,i386,mingw32,manipulate,1.0.1,US,2594
1/1/2015,14:36:09,6922,3.1.1,i386,mingw32,base64enc,0.1-2,US,145
1/1/2015,14:36:57,427085,3.1.2,x86_64,mingw32,BradleyTerry2,1.0-5,IL,2600
1/1/2015,14:37:09,2661184,3.1.2,x86_64,mingw32,ggplot2,1.0.0,CH,2529
1/1/2015,14:37:02,3396886,3.1.2,x86_64,mingw32,caret,6.0-37,IL,2600
1/1/2015,14:36:21,3450037,3.1.2,x86_64,mingw32,FactoMineR,1.28,FR,2599
1/1/2015,14:36:22,129701,3.1.2,x86_64,mingw32,gender,0.4.3,FR,2599
1/1/2015,14:36:26,978548,3.1.2,x86_64,mingw32,googleVis,0.5.7,FR,2599
1/1/2015,14:36:27,388355,3.1.2,x86_64,mingw32,httr,0.6.0,FR,2599
1/1/2015,14:36:31,927671,3.1.2,x86_64,mingw32,jsonlite,0.9.14,FR,2599
1/1/2015,14:36:31,36164,3.1.2,i386,mingw32,manipulate,1.0.1,FR,2599
1/1/2015,14:36:32,273720,3.1.1,i386,mingw32,qdapRegex,0.2.0,FR,2599
1/1/2015,14:36:33,84904,3.1.2,x86_64,mingw32,qdapTools,1.1.0,FR,2599
1/1/2015,14:36:33,27203,3.1.2,x86_64,mingw32,RColorBrewer,1.1-2,FR,2599
1/1/2015,14:36:42,2704439,3.1.2,x86_64,mingw32,RCurl,1.95-4.5,FR,2599
1/1/2015,14:36:46,898940,3.1.2,x86_64,mingw32,ReporteRs,0.7.2,FR,2599
1/1/2015,14:36:48,508657,3.1.2,i386,mingw32,reports,0.1.4,FR,2599
1/1/2015,14:36:51,499334,3.1.2,x86_64,mingw32,reshape2,1.4.1,FR,2599
1/1/2015,14:36:56,1286581,3.1.2,x86_64,mingw32,rmarkdown,0.4.2,FR,2599
1/1/2015,14:36:56,25210,3.1.2,x86_64,mingw32,rstudioapi,0.2,FR,2599
1/1/2015,14:37:00,1329246,3.1.2,x86_64,mingw32,shiny,0.10.2.2,FR,2599
1/1/2015,14:37:01,91065,3.1.2,x86_64,mingw32,stringdist,0.8.2,FR,2599
1/1/2015,14:36:21,2930735,3.1.1,x86_64,linux-gnu,fields,7.1,FR,2577
1/1/2015,14:37:18,120719,3.1.1,x86_64,linux-gnu,swirl,2.2.16,US,2602
1/1/2015,14:37:19,352005,NA,NA,NA,gdsfmt,1.0.0,FR,39
1/1/2015,14:36:52,83824,3.1.2,x86_64,mingw32,brew,1.0-6,US,2530
1/1/2015,14:37:03,165878,3.1.2,x86_64,mingw32,RMySQL,0.9-3,VN,2603
1/1/2015,14:37:39,120719,3.1.1,x86_64,linux-gnu,swirl,2.2.16,SE,2604
1/1/2015,14:37:40,33878,3.1.1,x86_64,linux-gnu,manipulate,1.0.1,BR,2598
1/1/2015,14:37:27,483774,NA,NA,NA,rgbif,0.6.0,FR,29
1/1/2015,14:37:04,2071615,3.1.1,x86_64,linux-gnu,maps,2.3-9,TW,2605
1/1/2015,14:37:05,713642,3.1.2,x86_64,mingw32,RgoogleMaps,1.2.0.6,TW,2605
1/1/2015,14:37:06,292212,3.1.1,x86_64,darwin10.8.0,png,0.1-7,TW,2605
1/1/2015,14:37:07,494043,3.0.2,x86_64,linux-gnu,rjson,0.2.15,TW,2605
1/1/2015,14:37:08,81569,3.1.1,x86_64,linux-gnu,mapproj,1.2-2,TW,2605
1/1/2015,14:37:12,4530367,3.0.2,x86_64,linux-gnu,ggmap,2.3,TW,2605
1/1/2015,14:37:01,4554829,3.1.2,x86_64,mingw32,qpcR,1.4-0,BE,2606
1/1/2015,14:36:53,111725,3.1.2,x86_64,mingw32,roxygen2,4.1.0,US,2530
1/1/2015,14:37:35,463995,3.1.2,x86_64,mingw32,dlm,0.9-1,PK,2607
1/1/2015,14:37:48,14621,NA,NA,NA,simba,0.2-5,FR,1427
1/1/2015,14:37:41,13038952,3.1.2,x86_64,mingw32,rgdal,0.9-1,FR,2577
1/1/2015,14:37:50,7655,3.1.2,x86_64,mingw32,doSNOW,1.0.12,US,151
1/1/2015,14:37:45,130114,NA,NA,NA,care,1.0.0,FR,39
1/1/2015,14:36:35,248052,3.1.2,x86_64,mingw32,httr,0.6.1,US,2530
1/1/2015,14:36:11,35213,3.1.2,x86_64,mingw32,reshape2,1.4.1,FR,595
1/1/2015,14:37:47,819763,3.1.2,x86_64,mingw32,zoo,1.7-11,US,151
1/1/2015,14:37:51,549409,3.0.2,x86_64,linux-gnu,minqa,1.2.4,KR,2608
1/1/2015,14:37:51,1104040,3.1.2,x86_64,mingw32,nloptr,1.0.4,KR,2608
1/1/2015,14:37:53,2125676,3.1.2,x86_64,mingw32,RcppEigen,0.3.2.3.0,KR,2608
1/1/2015,14:37:53,205803,3.1.1,x86_64,mingw32,pbkrtest,0.4-2,KR,2608
1/1/2015,14:37:54,4080709,3.1.1,x86_64,mingw32,lme4,1.1-7,KR,2608
1/1/2015,14:37:55,227108,3.1.1,x86_64,mingw32,effects,3.0-3,KR,2608
1/1/2015,14:37:10,360250,3.1.1,x86_64,mingw32,foreach,1.4.2,PH,2609
1/1/2015,14:38:01,321085,3.1.1,x86_64,mingw32,tseries,0.10-32,US,2610
1/1/2015,14:38:03,33878,3.1.1,x86_64,mingw32,manipulate,1.0.1,AU,2611
1/1/2015,14:37:30,7655,3.1.1,x86_64,mingw32,doSNOW,1.0.12,US,204
1/1/2015,14:37:55,879129,3.1.1,x86_64,mingw32,RCurl,1.95-4.5,US,151
1/1/2015,14:36:38,123246,3.1.1,x86_64,mingw32,devtools,1.6.1,US,2530
